DATE,GRU_100,실제 값,GRU_1,Closer_to_Real
2021-01-09 21:00,71151.086,71222,71004.9,GRU_100
2021-01-09 22:00,70036.6,69024,70115.44,GRU_100
2021-01-09 23:00,69055.33,69331,69103.055,GRU_1
2021-01-10 0:00,69359.2,71259,69307.555,GRU_100
2021-01-10 1:00,67303.16,69016,67141.984,GRU_100
2021-01-10 2:00,65458.684,66797,65158.93,GRU_100
2021-01-10 3:00,64381.3,65250,63900.465,GRU_100
2021-01-10 4:00,63943.316,64317,63536.137,GRU_100
2021-01-10 5:00,63373.156,64098,63133.938,GRU_100
2021-01-10 6:00,64067.29,64459,63560.062,GRU_100
2021-01-10 7:00,64215.03,64882,63864.24,GRU_100
2021-01-10 8:00,65644.26,64993,65398.645,GRU_1
2021-01-10 9:00,66044.664,65140,65784.34,GRU_1
2021-01-10 10:00,65460.625,63661,65071.24,GRU_1
2021-01-10 11:00,63107.95,63682,63004.66,GRU_100
2021-01-10 12:00,61661.414,63093,61544.4,GRU_100
2021-01-10 13:00,60200.96,62089,60609.98,GRU_1
2021-01-10 14:00,60888.1,62194,61790.887,GRU_1
2021-01-10 15:00,62079.715,62778,62150.07,GRU_1
2021-01-10 16:00,62693.535,64543,62581.336,GRU_100
2021-01-10 17:00,64030.484,66813,63841.09,GRU_100
2021-01-10 18:00,65819.43,69439,65670.51,GRU_100
2021-01-10 19:00,68019.72,70738,67834.8,GRU_100
2021-01-10 20:00,69269.58,69913,69058.76,GRU_100
2021-01-10 21:00,68849.77,68716,68648.766,GRU_1
2021-01-10 22:00,67906.45,67209,67871.1,GRU_1
2021-01-10 23:00,67325.87,67725,67269.305,GRU_100
2021-01-11 0:00,67807.76,68749,67640.56,GRU_100
2021-01-11 1:00,64989.4,66415,64788.258,GRU_100
2021-01-11 2:00,63385.09,64357,63071.023,GRU_100
2021-01-11 3:00,62260.734,63260,61864.145,GRU_100
2021-01-11 4:00,62323.453,62743,61779.01,GRU_100
2021-01-11 5:00,63093.09,63238,62795.164,GRU_100
2021-01-11 6:00,64845.617,64878,64181.254,GRU_100
2021-01-11 7:00,69493.69,68630,68267.91,GRU_1
2021-01-11 8:00,74507.72,75014,73659.23,GRU_100
2021-01-11 9:00,79729.01,84899,78678.68,GRU_100
2021-01-11 10:00,87059.68,89038,85795.54,GRU_100
2021-01-11 11:00,88384.11,90564,87949.43,GRU_100
2021-01-11 12:00,86241.266,90503,86403.85,GRU_1
2021-01-11 13:00,85144.54,87340,86417.56,GRU_1
2021-01-11 14:00,87763.91,89303,88209.5,GRU_1
2021-01-11 15:00,88937.65,89758,88870.32,GRU_100
2021-01-11 16:00,88973.46,89481,88867.27,GRU_100
2021-01-11 17:00,88159.37,89824,88007.04,GRU_100
2021-01-11 18:00,87606.59,87333,87375.25,GRU_1
2021-01-11 19:00,85075,84111,84779.27,GRU_1
2021-01-11 20:00,81575.61,80588,81294.42,GRU_1
2021-01-11 21:00,78118.64,77300,78092.266,GRU_1
2021-01-11 22:00,75446.66,73692,75500.07,GRU_100
2021-01-11 23:00,72944.33,72582,73340.05,GRU_100
2021-01-12 0:00,72379.17,74455,72710.75,GRU_1
2021-01-12 1:00,70261.234,71608,70362.08,GRU_1
2021-01-12 2:00,68601.26,69670,68456.53,GRU_100
2021-01-12 3:00,67233.5,68467,66922.52,GRU_100
2021-01-12 4:00,67165.305,67935,66670.85,GRU_100
2021-01-12 5:00,67844.69,68101,67505.6,GRU_100
2021-01-12 6:00,69319.516,69301,68681.13,GRU_100
2021-01-12 7:00,73411.2,72617,71671.95,GRU_100
2021-01-12 8:00,78120.21,77928,76975.11,GRU_100
2021-01-12 9:00,82452.18,86120,81296.07,GRU_100
2021-01-12 10:00,88107.53,88089,86836.5,GRU_100
2021-01-12 11:00,87319.38,86670,86949.516,GRU_1
2021-01-12 12:00,82303.26,83758,82511.34,GRU_1
2021-01-12 13:00,78475.02,79558,80641.836,GRU_100
2021-01-12 14:00,80252.03,81987,80688.555,GRU_1
2021-01-12 15:00,81723.734,84014,81657.45,GRU_100
2021-01-12 16:00,83425.18,85429,83260.35,GRU_100
2021-01-12 17:00,84359.484,86635,84123.445,GRU_100
2021-01-12 18:00,84778.3,84736,84499.57,GRU_100
2021-01-12 19:00,82760.73,82125,82435.914,GRU_1
2021-01-12 20:00,79670.8,79067,79370.125,GRU_1
2021-01-12 21:00,76557.49,76045,76491.85,GRU_1
2021-01-12 22:00,74108.7,72710,74157.12,GRU_100
2021-01-12 23:00,72138.1,71518,72455,GRU_100
2021-01-13 0:00,71591.77,73255,71806.195,GRU_1
2021-01-13 1:00,69293.34,70389,69315.45,GRU_1
2021-01-13 2:00,67483.02,68240,67311.055,GRU_100
2021-01-13 3:00,65981.55,66860,65667.91,GRU_100
2021-01-13 4:00,65761.914,66064,65265.734,GRU_100
2021-01-13 5:00,66319.26,66177,65731.42,GRU_100
2021-01-13 6:00,67375.945,67252,66726.7,GRU_100
2021-01-13 7:00,70579.78,70123,69258.18,GRU_100
2021-01-13 8:00,75062.49,75242,74106.17,GRU_100
2021-01-13 9:00,79548.68,82971,78582.38,GRU_100
2021-01-13 10:00,85137.61,84235,84004.43,GRU_1
2021-01-13 11:00,83839.31,82359,83587.67,GRU_1
2021-01-13 12:00,78543.76,78997,78715.78,GRU_1
2021-01-13 13:00,73822.11,73791,76032.016,GRU_100
2021-01-13 14:00,74683.766,75361,74974.53,GRU_1
2021-01-13 15:00,75217.74,76029,75134.664,GRU_100
2021-01-13 16:00,75889.06,77230,75763.15,GRU_100
2021-01-13 17:00,76628.84,79665,76416.77,GRU_100
2021-01-13 18:00,78109.8,78546,77829.88,GRU_100
2021-01-13 19:00,77151.07,76696,76841.81,GRU_1
2021-01-13 20:00,74925.19,74163,74628.6,GRU_1
2021-01-13 21:00,72249.664,71883,72139.17,GRU_1
2021-01-13 22:00,70558.73,69255,70787.125,GRU_100
2021-01-13 23:00,69400.734,68252,69598.555,GRU_100
2021-01-14 0:00,68952.32,69914,69017.81,GRU_1
2021-01-14 1:00,66461.836,66746,66407.99,GRU_100
2021-01-14 2:00,64187.516,64775,63888.656,GRU_100
2021-01-14 3:00,62708.06,63565,62345.934,GRU_100
2021-01-14 4:00,62546.69,63330,61994.723,GRU_100
2021-01-14 5:00,63361.387,63888,62771.125,GRU_100
2021-01-14 6:00,64899.188,65322,64156.402,GRU_100
2021-01-14 7:00,67612.94,68523,66783.63,GRU_100
2021-01-14 8:00,72344.05,73841,71961.76,GRU_100
2021-01-14 9:00,77663.64,80757,77015.33,GRU_100
2021-01-14 10:00,82726.6,80501,81826.125,GRU_1
2021-01-14 11:00,80140.336,78686,79952.41,GRU_1
2021-01-14 12:00,74978.68,75711,75105.84,GRU_1
2021-01-14 13:00,70858.88,70958,72912.4,GRU_100
2021-01-14 14:00,71766.984,72641,71986.055,GRU_1
2021-01-14 15:00,72452.16,73520,72334.94,GRU_100
2021-01-14 16:00,73328.695,74674,73175.65,GRU_100
2021-01-14 17:00,74115.87,77159,73927.11,GRU_100
2021-01-14 18:00,75693.766,77206,75418.25,GRU_100
2021-01-14 19:00,75631.32,76347,75309.83,GRU_100
2021-01-14 20:00,74385.39,74083,74070.83,GRU_1
2021-01-14 21:00,72070.125,71710,71870.26,GRU_1
2021-01-14 22:00,70364.67,68953,70542.9,GRU_100
2021-01-14 23:00,69084.47,67891,69231.21,GRU_100
2021-01-15 0:00,68601.055,69110,68639.32,GRU_1
2021-01-15 1:00,65927.04,66149,65829.195,GRU_100
2021-01-15 2:00,63512.074,63620,63219.176,GRU_100
2021-01-15 3:00,61840.6,62130,61429.42,GRU_100
2021-01-15 4:00,61346.28,61644,60839.633,GRU_100
2021-01-15 5:00,61670.387,62022,61225.46,GRU_100
2021-01-15 6:00,62837.37,63299,62278.758,GRU_100
2021-01-15 7:00,64689.555,66269,64120.05,GRU_100
2021-01-15 8:00,68977.2,71082,68697.24,GRU_100
2021-01-15 9:00,74339.445,78032,73926.36,GRU_100
2021-01-15 10:00,79869.76,78869,79149.08,GRU_1
2021-01-15 11:00,78817.35,78279,78628.06,GRU_1
2021-01-15 12:00,75186.33,76936,75278.164,GRU_1
2021-01-15 13:00,71872.95,73618,73735.18,GRU_1
2021-01-15 14:00,73845.8,76161,74174.34,GRU_1
2021-01-15 15:00,75641.234,76666,75480.61,GRU_100
2021-01-15 16:00,76332.21,76674,76136.13,GRU_100
2021-01-15 17:00,76046.23,77067,75838.99,GRU_100
2021-01-15 18:00,75823.445,75314,75579.87,GRU_1
2021-01-15 19:00,74114.71,73908,73870.39,GRU_1
2021-01-15 20:00,72347.86,71808,72098.88,GRU_1
2021-01-15 21:00,70336.35,70103,70353.2,GRU_100
2021-01-15 22:00,69428.625,67927,69595.66,GRU_100
2021-01-15 23:00,68490.4,67006,68591.51,GRU_100
2021-01-16 0:00,68000.164,69025,67969.24,GRU_100
2021-01-16 1:00,65629.54,65871,65449.035,GRU_100
2021-01-16 2:00,63112.66,63503,62794.566,GRU_100
2021-01-16 3:00,61599.227,62090,61119.824,GRU_100
2021-01-16 4:00,61186.812,61578,60644.168,GRU_100
2021-01-16 5:00,61225.94,61947,60903.984,GRU_100
2021-01-16 6:00,62274.688,62762,61769.42,GRU_100
2021-01-16 7:00,63257.004,64049,62883.332,GRU_100
2021-01-16 8:00,65685.31,65843,65487.547,GRU_100
2021-01-16 9:00,67867.95,68162,67619.06,GRU_100
2021-01-16 10:00,69329.98,67499,68755.47,GRU_1
2021-01-16 11:00,67127.61,67033,66994.44,GRU_1
2021-01-16 12:00,64804.395,64903,64766.24,GRU_100
2021-01-16 13:00,61455.4,61516,62295.35,GRU_100
2021-01-16 14:00,61266.492,62137,61833.65,GRU_1
2021-01-16 15:00,62078.91,62819,62045.1,GRU_100
2021-01-16 16:00,62818.867,64335,62695.145,GRU_100
2021-01-16 17:00,63993.06,66905,63808.023,GRU_100
2021-01-16 18:00,65865.445,68347,65624.664,GRU_100
2021-01-16 19:00,67181.38,69347,67004.445,GRU_100
2021-01-16 20:00,67947.41,68524,67755.516,GRU_100
2021-01-16 21:00,67512.34,67318,67328.586,GRU_1
2021-01-16 22:00,66727.49,65729,66713.61,GRU_1
2021-01-16 23:00,66093.02,66025,66034.1,GRU_1
2021-01-17 0:00,66380.234,67841,66218.734,GRU_100
2021-01-17 1:00,64172.035,65365,63985.074,GRU_100
2021-01-17 2:00,62015.496,62845,61734.586,GRU_100
2021-01-17 3:00,60705.62,61468,60249.973,GRU_100
2021-01-17 4:00,60408.297,60746,59890.152,GRU_100
2021-01-17 5:00,60020.54,60880,59610.043,GRU_100
2021-01-17 6:00,60760.8,61500,60410.06,GRU_100
2021-01-17 7:00,61280.348,62097,60923.45,GRU_100
2021-01-17 8:00,62424.562,62496,62327.254,GRU_100
2021-01-17 9:00,63171.316,62142,63130,GRU_1
2021-01-17 10:00,62427.465,59172,62212.977,GRU_1
2021-01-17 11:00,58751.207,57975,58708.324,GRU_1
2021-01-17 12:00,55978.773,56686,55885.973,GRU_100
2021-01-17 13:00,54000.74,55375,54521.066,GRU_1
2021-01-17 14:00,54751.566,55638,55219.71,GRU_1
2021-01-17 15:00,55561.67,56808,55806.617,GRU_1
2021-01-17 16:00,56901.957,59470,56909.53,GRU_1
2021-01-17 17:00,59099,63246,59131.477,GRU_1
2021-01-17 18:00,62343.754,66585,62232.887,GRU_100
2021-01-17 19:00,65331.86,68310,65139.043,GRU_100
2021-01-17 20:00,67040.164,67743,66806.05,GRU_100
2021-01-17 21:00,66842.67,66517,66600.98,GRU_1
2021-01-17 22:00,65897.49,65138,65784.56,GRU_1
2021-01-17 23:00,65357.39,65321,65242.973,GRU_100
2021-01-18 0:00,65637.23,65885,65453.633,GRU_100
2021-01-18 1:00,62540.633,63481,62348,GRU_100
2021-01-18 2:00,60558.61,61426,60248.55,GRU_100
2021-01-18 3:00,59509.04,60035,59115.97,GRU_100
2021-01-18 4:00,59334.84,59848,58849.992,GRU_100
2021-01-18 5:00,60168.6,60284,59904.027,GRU_100
2021-01-18 6:00,61866.31,62258,61247.24,GRU_100
2021-01-18 7:00,66313.63,66160,65290.65,GRU_100
2021-01-18 8:00,71696.07,72762,71053.57,GRU_100
2021-01-18 9:00,77413.61,82242,76497.81,GRU_100
2021-01-18 10:00,84600.42,85910,83407.805,GRU_100
2021-01-18 11:00,85532.64,86673,85122.555,GRU_100
2021-01-18 12:00,82622.125,85407,82760.08,GRU_1
2021-01-18 13:00,80841.56,81010,82133,GRU_100
2021-01-18 14:00,82244.09,82626,82308.02,GRU_1
2021-01-18 15:00,82495.4,83540,82467.36,GRU_100
2021-01-18 16:00,83026.85,83140,82951.14,GRU_100
2021-01-18 17:00,82410.33,84210,82266.984,GRU_100
2021-01-18 18:00,82442.89,83005,82218.984,GRU_100
2021-01-18 19:00,81075.23,81557,80783.266,GRU_100
2021-01-18 20:00,79108.62,78688,78784.66,GRU_1
2021-01-18 21:00,76366.03,75837,76290.74,GRU_1
2021-01-18 22:00,73981.445,72489,73965.41,GRU_1
2021-01-18 23:00,71779.08,71399,72086.7,GRU_100
2021-01-19 0:00,71242.64,73003,71463.875,GRU_1
2021-01-19 1:00,68878.06,70296,68942.484,GRU_1
2021-01-19 2:00,67257.88,68321,67100.89,GRU_100
2021-01-19 3:00,65902.04,67166,65635.51,GRU_100
2021-01-19 4:00,65895.59,66696,65410.17,GRU_100
2021-01-19 5:00,66789.23,67239,66246.24,GRU_100
2021-01-19 6:00,68412.51,68622,67732.66,GRU_100
2021-01-19 7:00,72472.27,71942,70947.63,GRU_100
2021-01-19 8:00,77320.96,77321,76295.85,GRU_100
2021-01-19 9:00,81759.18,84965,80659.58,GRU_100
2021-01-19 10:00,86978.47,85348,85731.49,GRU_1
2021-01-19 11:00,84543.19,83864,84268.87,GRU_1
2021-01-19 12:00,79424.92,81109,79610.805,GRU_1
2021-01-19 13:00,76194.734,76402,78467.93,GRU_100
2021-01-19 14:00,77503.51,78006,77771.61,GRU_1
2021-01-19 15:00,77975.4,78856,77910.45,GRU_100
2021-01-19 16:00,78682.12,80275,78563.305,GRU_100
2021-01-19 17:00,79542.164,83221,79332.25,GRU_100
2021-01-19 18:00,81350.98,83393,81049.33,GRU_100
2021-01-19 19:00,81277.12,82105,80924.09,GRU_100
2021-01-19 20:00,79530.516,79413,79180.37,GRU_100
2021-01-19 21:00,76707.85,76608,76542.15,GRU_1
2021-01-19 22:00,74257.664,73081,74254.164,GRU_1
2021-01-19 23:00,72072.04,71708,72343.01,GRU_100
2021-01-20 0:00,71458.375,73434,71653.945,GRU_1
2021-01-20 1:00,69212.49,70412,69242.7,GRU_1
2021-01-20 2:00,67439.71,68255,67284.81,GRU_100
2021-01-20 3:00,65948.22,66976,65672.37,GRU_100
2021-01-20 4:00,65791.484,66517,65329.055,GRU_100
2021-01-20 5:00,66641.52,66818,66044.1,GRU_100
2021-01-20 6:00,68005.01,68071,67344.64,GRU_100
2021-01-20 7:00,71444.484,71340,70137.53,GRU_100
2021-01-20 8:00,76334.336,76650,75362.77,GRU_100
2021-01-20 9:00,80953.61,83468,79970.41,GRU_100
2021-01-20 10:00,85563.94,83109,84429.72,GRU_1
2021-01-20 11:00,82378.48,81176,82209.11,GRU_1
2021-01-20 12:00,76988.34,78031,77169.805,GRU_1
2021-01-20 13:00,73095.94,72981,75425.016,GRU_100
2021-01-20 14:00,74049.23,74564,74245.25,GRU_1
2021-01-20 15:00,74504.3,75115,74396.336,GRU_100
2021-01-20 16:00,75060.93,76249,74927.67,GRU_100
2021-01-20 17:00,75728.2,78833,75520.17,GRU_100
2021-01-20 18:00,77310.234,78552,77021.42,GRU_100
2021-01-20 19:00,76990.836,77684,76660.914,GRU_100
2021-01-20 20:00,75602.055,75598,75281.17,GRU_100
2021-01-20 21:00,73348.33,73356,73167.45,GRU_100
2021-01-20 22:00,71459.62,70473,71663.03,GRU_100
2021-01-20 23:00,70096.29,69246,70291.99,GRU_100
2021-01-21 0:00,69543.98,70789,69623.49,GRU_1
2021-01-21 1:00,67022.12,67488,67011.13,GRU_100
2021-01-21 2:00,64832.535,65112,64576.2,GRU_100
2021-01-21 3:00,63169.176,63800,62850.13,GRU_100
2021-01-21 4:00,62847.36,63265,62330.016,GRU_100
2021-01-21 5:00,63426.8,63646,62871.793,GRU_100
2021-01-21 6:00,64723.125,65013,63989.504,GRU_100
2021-01-21 7:00,67333.02,68033,66460.516,GRU_100
2021-01-21 8:00,71888.87,72967,71464.22,GRU_100
2021-01-21 9:00,76887.28,79980,76204.29,GRU_100
2021-01-21 10:00,81982.62,79815,81061.02,GRU_1
2021-01-21 11:00,79572.42,78985,79377.06,GRU_1
2021-01-21 12:00,75411.016,78637,75529.37,GRU_1
2021-01-21 13:00,73511.195,75947,75503.38,GRU_1
2021-01-21 14:00,76282.766,79046,76642.19,GRU_1
2021-01-21 15:00,78595.43,80096,78441.266,GRU_100
2021-01-21 16:00,79702.39,79945,79509.56,GRU_100
2021-01-21 17:00,79236.99,80435,79017.07,GRU_100
2021-01-21 18:00,78931.2,78514,78670.336,GRU_1
2021-01-21 19:00,76993.98,76783,76725.55,GRU_1
2021-01-21 20:00,74862.73,74042,74600.88,GRU_1
2021-01-21 21:00,72255.52,71490,72149.96,GRU_1
2021-01-21 22:00,70475.586,68713,70701.38,GRU_100
2021-01-21 23:00,69141.65,67515,69327.92,GRU_100
2021-01-22 0:00,68502.19,68956,68549.47,GRU_1
2021-01-22 1:00,65816.12,65738,65717.55,GRU_1
2021-01-22 2:00,63254.184,63156,62919.773,GRU_100
2021-01-22 3:00,61509.516,61788,61065.145,GRU_100
2021-01-22 4:00,61024.465,61230,60477.285,GRU_100
2021-01-22 5:00,61307.97,61695,60859.195,GRU_100
2021-01-22 6:00,62509.754,63070,61959.434,GRU_100
2021-01-22 7:00,64423.047,65879,63841.133,GRU_100
2021-01-22 8:00,68591.55,70398,68314.75,GRU_100
2021-01-22 9:00,73623.9,77484,73244.875,GRU_100
2021-01-22 10:00,79238.25,79367,78534.31,GRU_100
2021-01-22 11:00,79340.234,79026,79137.88,GRU_1
2021-01-22 12:00,76159.414,77749,76235.78,GRU_1
2021-01-22 13:00,72713.39,74568,74532.766,GRU_1
2021-01-22 14:00,74794.766,76940,75094.17,GRU_1
2021-01-22 15:00,76454.06,77628,76258.97,GRU_100
2021-01-22 16:00,77209.49,77201,77009.22,GRU_100
2021-01-22 17:00,76603.234,77339,76396.73,GRU_100
2021-01-22 18:00,76100.79,75177,75854.88,GRU_1
2021-01-22 19:00,74037.44,73222,73808.43,GRU_1
2021-01-22 20:00,71836.89,70819,71604.45,GRU_1
2021-01-22 21:00,69595.56,68922,69639.14,GRU_100
2021-01-22 22:00,68570.09,66134,68759.29,GRU_100
2021-01-22 23:00,67273.88,65328,67386.336,GRU_100
2021-01-23 0:00,66694.91,67155,66642.49,GRU_100
2021-01-23 1:00,64150.14,63772,63972,GRU_1
2021-01-23 2:00,61344.176,61232,61070.91,GRU_100
2021-01-23 3:00,59644.223,59775,59150.434,GRU_100
2021-01-23 4:00,59127.207,59183,58530.574,GRU_100
2021-01-23 5:00,59099.527,59395,58701.277,GRU_100
2021-01-23 6:00,59785.207,60245,59396.805,GRU_100
2021-01-23 7:00,60688.883,61336,60353.824,GRU_100
2021-01-23 8:00,62588.88,62496,62499.645,GRU_1
2021-01-23 9:00,64238.277,64935,64112.066,GRU_100
2021-01-23 10:00,65852.7,65119,65458.42,GRU_1
2021-01-23 11:00,64873.758,65370,64757.984,GRU_100
2021-01-23 12:00,63493.582,64683,63428.457,GRU_100
2021-01-23 13:00,61500.04,62771,61978.28,GRU_1
2021-01-23 14:00,62283.344,63546,62852.055,GRU_1
2021-01-23 15:00,63431.05,63708,63303.805,GRU_100
2021-01-23 16:00,63709.34,63712,63553.73,GRU_100
2021-01-23 17:00,63668.61,63760,63490.496,GRU_100
2021-01-23 18:00,63504.15,63720,63316.445,GRU_100
2021-01-23 19:00,63506.9,64352,63390.066,GRU_100
2021-01-23 20:00,64019.156,63434,63848.2,GRU_1
2021-01-23 21:00,63686.33,62342,63503.15,GRU_1
2021-01-23 22:00,63053.887,60896,62947.78,GRU_1
2021-01-23 23:00,62318.543,60952,62138.156,GRU_1
2021-01-24 0:00,62179.55,62533,61930.625,GRU_100
2021-01-24 1:00,59691.434,59645,59405.16,GRU_100
2021-01-24 2:00,57233.535,57194,56949.11,GRU_100
2021-01-24 3:00,55511.06,55840,54997.19,GRU_100
2021-01-24 4:00,55135.062,55339,54538.195,GRU_100
2021-01-24 5:00,54949.72,55734,54357.812,GRU_100
2021-01-24 6:00,55923.348,56512,55116.895,GRU_100
2021-01-24 7:00,56475.01,57185,55915.21,GRU_100
2021-01-24 8:00,56987.82,57361,56971.707,GRU_100
2021-01-24 9:00,57529.035,57004,57761.3,GRU_100
2021-01-24 10:00,57069.902,54526,57014.363,GRU_1
2021-01-24 11:00,54135.625,53955,54244.566,GRU_100
2021-01-24 12:00,52192.777,52535,52135.383,GRU_100
2021-01-24 13:00,50486.33,51810,50816.348,GRU_1
2021-01-24 14:00,51208.297,52498,51524.113,GRU_1
2021-01-24 15:00,52353.215,52331,52615.047,GRU_100
2021-01-24 16:00,53148.594,53892,53245.004,GRU_1
2021-01-24 17:00,54557.727,57034,54577.26,GRU_1
2021-01-24 18:00,57119.51,59988,56995.43,GRU_100
2021-01-24 19:00,59813.16,62157,59589.21,GRU_100
2021-01-24 20:00,61845.39,61913,61543.723,GRU_100
2021-01-24 21:00,62053.484,61057,61726.78,GRU_1
2021-01-24 22:00,61382.086,60083,61169.004,GRU_1
2021-01-24 23:00,60877.17,60259,60645.336,GRU_1
2021-01-25 0:00,60999.418,60776,60759.414,GRU_1
2021-01-25 1:00,57882.215,57931,57628.805,GRU_100
2021-01-25 2:00,55490.5,55620,55217.027,GRU_100
2021-01-25 3:00,54120.363,54655,53701.656,GRU_100
2021-01-25 4:00,54039.457,54553,53549.18,GRU_100
2021-01-25 5:00,55168.387,55335,54616.848,GRU_100
2021-01-25 6:00,56724.637,57527,56080.637,GRU_100
2021-01-25 7:00,60468.61,61556,59968.61,GRU_100
2021-01-25 8:00,66195.016,67487,66049.64,GRU_100
2021-01-25 9:00,71837.734,75047,71280.28,GRU_100
2021-01-25 10:00,77392.9,74827,76380.54,GRU_1
2021-01-25 11:00,74737.05,73319,74433.46,GRU_1
2021-01-25 12:00,69723.87,70572,69803.21,GRU_1
2021-01-25 13:00,67463.67,66809,68727.84,GRU_100
2021-01-25 14:00,68365.38,68251,68393.94,GRU_100
2021-01-25 15:00,68694.875,68274,68613.055,GRU_1
2021-01-25 16:00,68811.64,69101,68720.33,GRU_100
2021-01-25 17:00,69149.79,71796,69006.67,GRU_100
2021-01-25 18:00,70759.945,72051,70532.63,GRU_100
2021-01-25 19:00,70989.914,72147,70699.76,GRU_100
2021-01-25 20:00,70521.93,70447,70188.555,GRU_100
2021-01-25 21:00,68934.49,68668,68789.3,GRU_1
2021-01-25 22:00,67851.64,66403,67922.86,GRU_100
2021-01-25 23:00,66745.516,65251,66823.016,GRU_100
2021-01-26 0:00,66103.34,66605,66103.64,GRU_1
2021-01-26 1:00,63351.85,63269,63279.2,GRU_1
2021-01-26 2:00,60905.312,60853,60688.535,GRU_100
2021-01-26 3:00,59245.676,59678,59004.2,GRU_100
2021-01-26 4:00,58894.633,59224,58442.184,GRU_100
2021-01-26 5:00,59693.332,59687,59003.234,GRU_100
2021-01-26 6:00,60828.938,61221,60174.055,GRU_100
2021-01-26 7:00,63752.91,64409,62969.43,GRU_100
2021-01-26 8:00,68678.586,68914,68341.13,GRU_100
2021-01-26 9:00,73128.25,76518,72465.516,GRU_100
2021-01-26 10:00,78655.734,78892,77607.63,GRU_100
2021-01-26 11:00,78793.195,79190,78448.836,GRU_100
2021-01-26 12:00,76035.98,78616,76074.34,GRU_1
2021-01-26 13:00,74070.13,75662,75631.58,GRU_1
2021-01-26 14:00,76461.086,77282,76744.125,GRU_1
2021-01-26 15:00,77310.89,77661,77211.77,GRU_100
2021-01-26 16:00,77511.766,77476,77397.53,GRU_100
2021-01-26 17:00,76999.01,77820,76838.25,GRU_100
2021-01-26 18:00,76631.17,75725,76401.95,GRU_1
2021-01-26 19:00,74640.87,74593,74388.67,GRU_100
2021-01-26 20:00,72929.09,72333,72663.734,GRU_1
2021-01-26 21:00,70818.055,70176,70742.05,GRU_1
2021-01-26 22:00,69380.375,67293,69548.61,GRU_100
2021-01-26 23:00,67948.29,66103,68095.13,GRU_100
2021-01-27 0:00,67165.234,67662,67198.87,GRU_1
2021-01-27 1:00,64460.01,64295,64389.63,GRU_1
2021-01-27 2:00,61984.9,62087,61704.957,GRU_100
2021-01-27 3:00,60368.47,61047,60056.246,GRU_100
2021-01-27 4:00,60159.746,60744,59616.09,GRU_100
2021-01-27 5:00,61064.938,61417,60350.66,GRU_100
2021-01-27 6:00,62504.97,63002,61806.668,GRU_100
2021-01-27 7:00,65407.984,66366,64615.754,GRU_100
2021-01-27 8:00,70471.05,71362,70061.27,GRU_100
2021-01-27 9:00,75354.67,77213,74727.7,GRU_100
2021-01-27 10:00,79289.04,76086,78343.84,GRU_1
2021-01-27 11:00,75724.96,73562,75486.12,GRU_1
2021-01-27 12:00,69983.47,70505,70086.09,GRU_1
2021-01-27 13:00,66413.59,66163,68309.4,GRU_100
2021-01-27 14:00,67300.04,68380,67456.33,GRU_1
2021-01-27 15:00,68357.75,70410,68257.45,GRU_100
2021-01-27 16:00,70202.25,72666,70064.086,GRU_100
2021-01-27 17:00,72040.945,74825,71850.695,GRU_100
2021-01-27 18:00,73599.86,74465,73331.75,GRU_100
2021-01-27 19:00,73155.086,74186,72853.72,GRU_100
2021-01-27 20:00,72211.37,72550,71895.75,GRU_100
2021-01-27 21:00,70477.875,71004,70293.664,GRU_100
2021-01-27 22:00,69521.8,68628,69623.36,GRU_100
2021-01-27 23:00,68513.164,67451,68595.75,GRU_100
2021-01-28 0:00,67924.05,68809,67935.3,GRU_1
2021-01-28 1:00,65266.92,65455,65164.504,GRU_100
2021-01-28 2:00,62841.707,63150,62580.305,GRU_100
2021-01-28 3:00,61264,61882,60943.87,GRU_100
2021-01-28 4:00,60970.035,61433,60473.63,GRU_100
2021-01-28 5:00,61662.977,62120,61085.2,GRU_100
2021-01-28 6:00,63080.92,63827,62424.87,GRU_100
2021-01-28 7:00,65849.2,66844,65096.14,GRU_100
2021-01-28 8:00,70462.17,71727,70196.734,GRU_100
2021-01-28 9:00,75484.86,77571,74931.9,GRU_100
2021-01-28 10:00,79509.23,77553,78663.984,GRU_1
2021-01-28 11:00,77213.625,77723,77003.39,GRU_100
2021-01-28 12:00,74302.96,78198,74387.49,GRU_1
2021-01-28 13:00,73312.78,76435,75157.086,GRU_1
2021-01-28 14:00,76646.164,78162,77012.3,GRU_1
2021-01-28 15:00,78003.34,78259,77845.516,GRU_100
2021-01-28 16:00,78030.71,78863,77848.66,GRU_100
2021-01-28 17:00,77983.18,80655,77764.914,GRU_100
2021-01-28 18:00,78866.67,80279,78601.71,GRU_100
2021-01-28 19:00,78346.05,79639,78052.375,GRU_100
2021-01-28 20:00,77183.76,77501,76889.14,GRU_100
2021-01-28 21:00,75010.055,75061,74782.195,GRU_100
2021-01-28 22:00,72835.74,71958,72986.48,GRU_100
2021-01-28 23:00,71214.78,70951,71409.1,GRU_100
2021-01-29 0:00,70764.71,72623,70879.586,GRU_1
2021-01-29 1:00,68465.336,69780,68425.38,GRU_100
2021-01-29 2:00,66585.6,67571,66367.22,GRU_100
2021-01-29 3:00,65275.254,66579,64871.195,GRU_100
2021-01-29 4:00,65255.336,66021,64710.406,GRU_100
2021-01-29 5:00,65807.05,66442,65338.1,GRU_100
2021-01-29 6:00,67299.945,67779,66696.375,GRU_100
